"","ID","Observation","card","carp","walk","bike","ptcar","ptwalk","chosen"
"20","Y16H2100115P01T01",1,0.789836728776792,0.0409844500044974,3.79144528131854e-06,0.00316096588514282,0.0824669004974355,0.0835471633908512,0.789836728776792
"21","Y16H2100115P03T01",1,0.00118383467806694,0.858837328208104,8.477901319729e-06,0.0144578075918079,0.0365077580655181,0.0890047935551834,0.858837328208104
"22","Y16H2100129P01T01",1,0.823111190384092,0.0118523828112365,2.35158423062583e-18,8.31780367341827e-05,0.131934567731328,0.0330186810366097,0.823111190384092
"23","Y16H2100129P03T01",1,0.54338604977852,0.170433250004724,7.77741890538104e-12,0.000134286490935957,0.245813673713458,0.0402327400045848,0.54338604977852
"24","Y16H2100203P01T01",1,0.695025560236778,0.0347333748271632,0.00427692186923642,0.119683677566119,0.0261699891586862,0.120110476342018,0.695025560236778
"25","Y16H2100203P02T01",1,0.794477065813209,0.0497550139246933,4.80661105427017e-05,0.0310945341510782,0.0209549488414098,0.103670371159067,0.103670371159067
"26","Y16H2100203P03T01",1,0.74568329074299,0.0270370756937663,2.22600251608191e-05,0.0776837569114178,0.0376833433044788,0.111890273322187,0.111890273322187
"27","Y16H2100205P01T01",1,0.689760370153335,0.0322786254513492,2.93284539591392e-06,0.0860840306629495,0.047973159071679,0.143900881815291,0.689760370153335
"28","Y16H2100205P03T01",1,0.000245112749965138,0.4063369737779,0.513548861384775,0.0374176913664329,0.00224218737604842,0.0402091733448787,0.4063369737779
"29","Y16H2100205P04T01",1,0.000280872449165784,0.366939661071896,0.483189742834431,0.103326360453657,0.00167633023117024,0.0445870329596804,0.366939661071896
"30","Y16H2100211P02T01",1,0.36768881941001,0.135425091946538,9.63409795115177e-05,0.00817689665613766,0.0814566855560098,0.407156165451793,0.407156165451793
"31","Y16H2100215P03T01",1,0.84561018318409,0.0228957855435938,4.08870345875007e-06,0.00431854572179287,0.0635921590249894,0.0635792378220754,0.84561018318409
"32","Y16H2100220P01T01",1,0.885125303849585,0.0340866177239664,6.06183882488011e-06,0.0051559021105802,0.0453690353960876,0.0302570790809562,0.0340866177239664
"33","Y16H2100223P01T01",1,0.861210020288217,0.0344147628409184,2.3933006939455e-06,0.00384325642548678,0.0491398627198811,0.0513897044248028,0.861210020288217
"34","Y16H2100223P02T01",1,0.848356387150735,0.035557557226389,8.3530848346082e-07,0.00129330943939735,0.0771864946450421,0.0376054162299531,0.848356387150735
"35","Y16H2100223P03T01",1,0.549737430883486,0.221321745345798,2.18152321949825e-06,0.00194833306335173,0.102175831399806,0.124814477784339,0.221321745345798
"36","Y16H2100231P01T01",1,0.930702878299142,0.0309343764730813,1.32383493238245e-06,0.00243955446834857,0.0170240982863295,0.0188977686381664,0.0309343764730813
"37","Y16H2100231P02T01",1,0.869152215074317,0.0214641167040441,2.87959641887058e-06,0.00886071743197346,0.0714166357786727,0.0291034354145741,0.869152215074317
"38","Y16H2100232P01T01",1,0.895571724321414,0.039554527792371,0.00124459442916327,0.00116838785744768,0.0122034042099935,0.0502573613896101,0.895571724321414
"39","Y16H2100236P03T01",1,0.000554423072683877,0.840866204584577,0.0225495797223203,0.0430739350282736,0.0091603044092401,0.0837955531829053,0.840866204584577
"40","Y16H2100236P04T01",1,0.000554423072683877,0.840866204584577,0.0225495797223203,0.0430739350282736,0.0091603044092401,0.0837955531829053,0.840866204584577
"41","Y16H2100239P04T01",1,0.000819869370463553,0.89206710872122,0.0137797937315552,0.0145907660096994,0.0166392802300579,0.0621031819370041,0.89206710872122
"42","Y16H2100304P02T01",1,0.844190507997688,0.0188012796783952,8.48429954070466e-12,0.00195219979927862,0.0807855583713151,0.0542704541448391,0.0807855583713151
"43","Y16H2100304P04T01",1,0.0750813606730288,0.308357466248891,0.39822184885103,0.0151050287463195,0.0144518928430264,0.188782402637704,0.308357466248891
"44","Y16H2100308P01T01",1,0.851189346723366,0.0369631032345752,8.8384703818293e-05,0.00168120378473755,0.0631887805288791,0.0468891810246235,0.851189346723366
"45","Y16H2100308P02T01",1,0.899835403439905,0.0324505314237822,2.89849213887331e-06,0.000846337098986143,0.0481253256505706,0.0187395038946176,0.899835403439905
"46","Y16H2100310P02T01",1,0.725582185319775,0.0489490950318854,0.0192097813324472,0.00987108868707877,0.056125027644635,0.140262821984179,0.725582185319775
"47","Y16H2100311P03T01",1,0.000402131249158367,0.756203259066069,0.168584162440688,0.0109520274043095,0.00699106729636589,0.0568673525434088,0.756203259066069
"48","Y16H2100311P04T01",1,0.000405696411682199,0.785380216524125,0.143346369103258,0.00925556915499123,0.00693981450628761,0.0546723342996562,0.785380216524125
"49","Y16H2100312P01T01",1,0.858190792161565,0.042161834461489,5.19847851427763e-12,8.38975450019625e-05,0.0416942680914482,0.0578692077352974,0.0416942680914482
"50","Y16H2100315P01T01",1,0.729129949225125,0.0461909616284575,0.109947877888347,0.00478452957937356,0.0277529403995486,0.0821937412791491,0.729129949225125
"51","Y16H2100315P02T01",1,0.90276807829421,0.0191981588463088,3.66157336664917e-12,0.00014828242794664,0.057708227340775,0.0201772530870976,0.90276807829421
"52","Y16H2100322P01T01",1,0.801053212731548,0.0346049573657998,4.03836069157706e-06,0.00249518029973494,0.0879974660563449,0.0738451451858806,0.801053212731548
"53","Y16H2100327P01T01",1,0.736247005685136,0.0445303703468884,0.0925130302507523,0.00493858516671105,0.0172850722749945,0.104485936275518,0.0925130302507523
"54","Y16H2100327P02T01",1,0.823863130013437,0.0425360738423378,0.000964580053747822,0.00096834375661405,0.0487136903716552,0.0829541819622084,0.823863130013437
"55","Y16H2100327P03T01",1,0.824499514687189,0.0212477994649439,2.73162220262111e-08,0.000508659675618008,0.100897528437679,0.0528464704183479,0.824499514687189
"56","Y16H2100327P04T01",1,0.490785107379625,0.290819033112291,0.0015945987680397,0.000860799437896207,0.0416077304955754,0.174332730806573,0.290819033112291
"57","Y16H2100330P01T01",1,0.871258495766109,0.00534309555966518,1.48875278383562e-19,0.000341522830266139,0.108901955999474,0.0141549298444853,0.871258495766109
"58","Y16H2100330P03T01",1,0.0504408768770528,0.202308375718448,0.630647788567512,0.000840744297576345,0.00553634609762664,0.110225868441784,0.630647788567512
"59","Y16H2100330P04T01",1,0.000375023763284436,0.317709783525467,0.639907238737782,0.00340225067052911,0.00157246911239542,0.0370332341905419,0.639907238737782
"60","Y16H2100332P03T01",1,0.826841626634233,0.0403047486633237,2.13960803736861e-06,0.00237301250020755,0.0422684617972255,0.0882100107969723,0.826841626634233
"61","Y16H2100333P02T01",1,0.790280296973945,0.0315196074870061,1.18989080178809e-06,0.00247882081998808,0.0848719507264743,0.090848134101785,0.790280296973945
"62","Y16H2100333P04T01",1,0.00123239239395633,0.873507478985856,0.00911014305210448,0.00395563980419735,0.0259025650955698,0.0862917806683161,0.873507478985856
"63","Y16H2100337P01T01",1,0.768631231358079,0.0512243588752878,0.00683280572008813,0.00288771584233458,0.0420654768801114,0.128358411324099,0.768631231358079
"64","Y16H2100339P01T01",1,0.430393859126948,0.0387150316136876,2.00843596768496e-07,0.0418384286904186,0.113958425543549,0.375094054181801,0.430393859126948
"65","Y16H2100339P02T01",1,0.591647015512538,0.0104518467586413,4.4419024413139e-28,2.20364223029584e-05,0.308425514213026,0.0894535870934915,0.591647015512538
"66","Y16H2110201P01T01",1,0.724240053168967,0.094471109182896,0.060798081102812,0.00055832662969957,0.0142057483900254,0.105726681525601,0.724240053168967
"67","Y16H2110204P01T01",1,0.368976793015725,0.0379811451583113,0.363600685768212,0.082620419929356,0.0059899938142507,0.140830962314145,0.368976793015725
"68","Y16H2110204P03T01",1,0.0817943017385768,0.371050262909489,0.00521567966663832,0.232905266554071,0.014449452716347,0.294585036414878,0.294585036414878
"69","Y16H2110204P04T01",1,0.000565147760438245,0.723072448684133,0.00819674965847198,0.155071051518813,0.011186954584763,0.10190764779338,0.10190764779338
"70","Y16H2110205P01T01",1,0.805584831974383,0.0224378657167248,9.18683468453051e-05,0.101870187395383,0.0324785424998271,0.0375367040668365,0.805584831974383
"71","Y16H2110209P01T01",1,0.767254877852714,0.024997763146849,2.43245685892654e-06,0.0250320662631082,0.0714633426535183,0.111249517626952,0.767254877852714
"72","Y16H2110209P02T01",1,0.452727026956951,0.200172902557053,2.17197914600838e-06,0.00669950144806533,0.0990078489270096,0.241390548131775,0.241390548131775
"73","Y16H2110210P02T01",1,0.10429839437183,0.413469431762736,0.0137479080528368,0.0746446290894652,0.0221586258081817,0.37168101091495,0.413469431762736
"74","Y16H2110210P03T01",1,0.000767246303224546,0.545180546167881,0.000261649085771403,0.345221956638445,0.0110388833551025,0.0975297184495754,0.0975297184495754
"75","Y16H2110212P01T01",1,0.562515587793179,0.0298189704912817,1.07915547511759e-05,0.195529782385093,0.0385149706545051,0.17360989712119,0.195529782385093
"76","Y16H2110212P03T01",1,0.000360444986899927,0.645506438856748,0.219281738318271,0.0345803898763729,0.0067351958686107,0.0935357920930969,0.645506438856748
"77","Y16H2110216P02T01",1,0.420011164488383,0.181850560389996,2.26036155632324e-05,0.00704106342772463,0.0599994111078478,0.331075196970485,0.331075196970485
"78","Y16H2110217P01T01",1,0.875843878544221,0.0142676666695414,8.6453734884888e-16,0.00810999088149685,0.0710206852205477,0.0307577786841923,0.875843878544221
"79","Y16H2110217P03T01",1,0.0566075016334844,0.223084501700616,0.399673693012169,0.0898350690950098,0.00524085675662884,0.225558377802092,0.399673693012169
"80","Y16H2110217P04T01",1,0.000490852827893552,0.621717552617743,0.221882857548027,0.0600028657660249,0.00494699421684922,0.0909588770234619,0.621717552617743
"81","Y16H2110217P05T01",1,0.000490852827893552,0.621717552617743,0.221882857548027,0.0600028657660249,0.00494699421684922,0.0909588770234619,0.621717552617743
"82","Y16H2110218P01T01",1,0.780442382391691,0.0190148801065785,2.05780930079913e-06,0.120061874049642,0.0207482252414593,0.0597305804013284,0.780442382391691
"83","Y16H2110218P03T01",1,0.637620836391456,0.130583853546244,7.744736102112e-07,0.0255684789047614,0.0575418138369725,0.148684242846957,0.130583853546244
"84","Y16H2110218P04T01",1,0.001142997290123,0.77242004230942,0.00576120644308591,0.10308547282323,0.0192936344506161,0.0982966466835246,0.77242004230942
"85","Y16H2110224P03T01",1,0.000516395938973997,0.752837114165486,0.00517918812480278,0.111172305988509,0.0130469493665516,0.117248046415676,0.117248046415676
"86","Y16H2110224P04T01",1,0.000345947517698249,0.523422963698355,0.230764886028138,0.156218958889185,0.00346393158543231,0.0857833122811921,0.523422963698355
"87","Y16H2110226P01T01",1,0.668305844458353,0.0366535967274868,3.72648747591614e-05,0.0348370923715452,0.0283642272091648,0.231801974358691,0.231801974358691
"88","Y16H2110229P01T01",1,0.539733369741267,0.02500920631535,1.59059697028957e-05,0.286112697631212,0.0285876286235679,0.120541191718901,0.120541191718901
"89","Y16H2110231P02T01",1,0.706672421347305,0.0440102880286403,1.87261330589675e-05,0.00749253458378053,0.0866375516383718,0.155168478268843,0.155168478268843
"90","Y16H2110239P02T01",1,0.55683030211873,0.040489830201087,0.12678326340806,0.0837246461702236,0.0208863755161916,0.171285582585708,0.55683030211873
"91","Y16H2110239P03T01",1,0.000521263193169743,0.524979853263361,0.328295766106693,0.0895166293690337,0.00448583257926866,0.0522006554884747,0.524979853263361
"92","Y16H2110240P01T01",1,0.530550929698822,0.0422292569174578,0.000426022927894597,0.08493091826289,0.0244092924634367,0.317453579729499,0.530550929698822
"93","Y16H2110303P01T01",1,0.690203290600512,0.0513936330226719,0.00155872082093388,0.00780207374679097,0.0430832527554746,0.205959029053617,0.690203290600512
"94","Y16H2110308P01T01",1,0.527795694188184,0.0298600086089604,0.357501197063685,0.00127459002240042,0.0175829704532583,0.0659855396635117,0.357501197063685
"95","Y16H2110308P02T01",1,0.745317755941145,0.0340819313015943,0.054816680520217,0.00329751827773741,0.0290974659766193,0.133388647982687,0.745317755941145
"96","Y16H2110308P03T01",1,0.631523743070448,0.0694046889632729,4.54847218334456e-09,0.000260638014238052,0.203328430026044,0.0954824953775252,0.631523743070448
"97","Y16H2110311P01T01",1,0.812268530943259,0.012184762619226,6.19149272490935e-18,0.00337676728593912,0.140955772533675,0.031214166617901,0.812268530943259
"98","Y16H2110314P03T01",1,0.0528648675681175,0.252595449577867,0.40011354367101,0.097265348776827,0.00551182172450455,0.191648968681674,0.40011354367101
"99","Y16H2110315P01T01",1,0.786487852130652,0.0171009808292098,1.55223540935225e-12,0.000337083998636431,0.111237844046815,0.0848362389931347,0.111237844046815
"100","Y16H2110315P03T01",1,0.313570537006603,0.356694613831975,0.017596658540548,0.001324802605061,0.0332994443806301,0.277513943635183,0.313570537006603
"101","Y16H2110316P03T01",1,0.858816013119448,0.0272649975117229,5.32985087766426e-06,0.00248750988103052,0.044854380638162,0.0665717689987595,0.858816013119448
"102","Y16H2110316P04T01",1,0.732608438320188,0.0936903756313675,1.01924657530606e-11,0.000281803094093248,0.0958104979696147,0.0776088849745444,0.0958104979696147
"103","Y16H2110323P01T01",1,0.651792618273333,0.0274090704521536,2.21487925082585e-07,0.0535397798075075,0.105466785358464,0.161791524620617,0.651792618273333
"104","Y16H2110323P02T01",1,0.667428273051591,0.0563268686373349,1.49088633762953e-07,0.0166287142771271,0.109860960209471,0.149755034735842,0.667428273051591
"105","Y16H2110330P01T01",1,0.892268431384153,0.0346949497643025,1.86973357458497e-06,0.000938905094244881,0.024570063636369,0.0475257803873555,0.892268431384153
"106","Y16H2110330P02T01",1,0.419263357896691,0.0284316931134599,0.469295615579921,0.00204724356286217,0.00970381765650607,0.0712582721905592,0.469295615579921
"107","Y16H2110333P01T01",1,0.739822376729736,0.0180969556385609,6.91593281220845e-11,0.00203909472130959,0.10563883253411,0.134402740307124,0.10563883253411
"108","Y16H2110340P01T01",1,0.805523196499208,0.0172707621167199,2.21940597228114e-11,0.00110062185897648,0.105021745970759,0.071083673532142,0.805523196499208
"109","Y16H2110340P02T01",1,0.712335672975206,0.0421221206295824,2.80450532121327e-08,0.000548162514854754,0.124241027254602,0.120752988580702,0.712335672975206
"110","Y16H2110342P02T01",1,0.629306848867475,0.0324661370692138,1.22169081335756e-11,0.000853568907821956,0.180250860887319,0.157122584255953,0.629306848867475
"111","Y16H2110401P01T01",1,0.901913635256034,0.00862682368371485,5.31930956596541e-18,0.000893938563029644,0.0817217981151498,0.00684380438207203,0.901913635256034
"112","Y16H2110403P01T01",1,0.733279364278291,0.0141929391279072,1.45524097680804e-20,7.94765413135462e-05,0.143571050504935,0.108877169547553,0.143571050504935
"113","Y16H2110408P01T01",1,0.740560923432115,0.0347486570375238,2.72863860604301e-14,0.00284799106357142,0.133481253022307,0.0883611754444558,0.740560923432115
"114","Y16H2110408P02T01",1,0.685891994078141,0.0247068778525555,5.869598976208e-18,0.000289273572627114,0.140679200456121,0.148432654040556,0.685891994078141
"115","Y16H2110415P01T01",1,0.859090978010223,0.0144497226561542,2.71936187015022e-23,2.06566268936832e-05,0.0982726446244778,0.0281659980822518,0.859090978010223
"116","Y16H2110415P02T01",1,0.582510272454943,0.104521566192385,5.71963496931755e-17,0.000149068493545574,0.190938016649148,0.121881076209978,0.104521566192385
"117","Y16H2110415P03T01",1,0.154374684544667,0.100557016893206,0.523968434530133,0.00193575778290504,0.009330896001015,0.209833210248073,0.154374684544667
"118","Y16H2110417P02T01",1,0.905850068584282,0.0150872334637989,1.28557768828764e-12,0.000169380473288194,0.0703415857716922,0.00855173170565345,0.905850068584282
"119","Y16H2110417P03T01",1,0.783822571431082,0.0567899937875595,5.22721257154903e-21,0.000191103828254837,0.116899947796742,0.0422963831563615,0.783822571431082
"120","Y16H2110418P01T01",1,0.5213590079357,0.0459073242753739,0.116431914251623,0.00636483845141675,0.0318295916206839,0.278107323465203,0.5213590079357
"121","Y16H2110419P02T01",1,0.59913150155577,0.021325256621107,2.26631293709813e-22,5.11960900598636e-06,0.247400919256039,0.132137202958078,0.59913150155577
"122","Y16H2110422P01T01",1,0.847002772614142,0.0199305294655213,5.65327136546392e-15,0.00208788326664478,0.120287994232818,0.010690820420868,0.847002772614142
"123","Y16H2110422P03T01",1,0.548254711144963,0.0399992860267588,0.0377090448492933,0.238816404779819,0.0315655285355981,0.103655024663568,0.548254711144963
"124","Y16H2110424P01T01",1,0.758550452035827,0.0350229701135874,9.00643667915801e-11,0.00573317155547051,0.163983941463304,0.0367094647417474,0.758550452035827
"125","Y16H2110424P03T01",1,0.000297775732730339,0.545640782743334,0.368178039812491,0.0123872051399004,0.00545615153695525,0.0680400450345893,0.368178039812491
"126","Y16H2110426P01T01",1,0.796532924191311,0.0187717895760177,7.23289231962604e-23,0.000139613532156871,0.130690835835587,0.053864836864927,0.796532924191311
"127","Y16H2110426P02T01",1,0.772255819252878,0.026840199929463,9.56634730026485e-11,0.00166548503485528,0.178717488139151,0.0205210075479898,0.772255819252878
"128","Y16H2110437P01T01",1,0.770018433698775,0.0325103252778981,0.0550253017053188,0.0512937268525633,0.0455610988225974,0.0455911136428475,0.0325103252778981
"129","Y16H2110437P04T01",1,0.677277128307574,0.0535670576483594,2.18241057863592e-21,0.000158377106782045,0.222705396087508,0.0462920408497766,0.677277128307574
"130","Y16H2110438P01T01",1,0.317774414038895,0.0718750753305335,5.26169857412592e-21,0.000475337477690057,0.303151073851635,0.306724099301247,0.317774414038895
"131","Y16H2110438P03T01",1,0.000253553440627433,0.368497433403858,0.534479153758941,0.024573250115369,0.00205616404643554,0.0701404452347688,0.534479153758941
"132","Y16H2110438P04T01",1,0.000253553440627433,0.368497433403858,0.534479153758941,0.024573250115369,0.00205616404643554,0.0701404452347688,0.534479153758941
"133","Y16H2110439P01T01",1,0.903827598213535,0.0136142534780425,7.69140619663289e-13,5.05186310861582e-06,0.0537735028863894,0.0287795935581557,0.903827598213535
"134","Y16H2110440P01T01",1,0.836053955220268,0.00683477363552917,3.44347486775267e-22,0.000102492879895356,0.13203794226022,0.0249708360040878,0.0249708360040878
"135","Y16H2110440P02T01",1,0.667138020470081,0.0398799697830552,0.0652482081596699,0.0312238228605724,0.0707817091697888,0.125728269556833,0.667138020470081
"136","Y16H2110440P03T01",1,0.649831564944272,0.0382709105888075,0.020729136484417,0.0759435271039992,0.0578783837977069,0.157346477080797,0.649831564944272
"137","Y16H2120104P01T01",1,0.881152162127399,0.00229942411580252,4.9157731061362e-39,8.30264993928371e-09,0.116548405454148,0,0.881152162127399
"138","Y16H2120104P02T01",1,0.70504110542305,0.00268305769799857,1.67970224232545e-38,1.169095561713e-08,0.292275825187996,0,0.70504110542305
"139","Y16H2120106P01T01",1,0.856657987740831,0.0693926600197752,1.56679895203598e-06,0.000514247054867914,0.0390024313637811,0.0344311070217931,0.856657987740831
"140","Y16H2120110P01T01",1,0.683103747161839,0.0518265640387741,0.0352766619727045,0.0222479181356995,0.0330998322696849,0.174445276421298,0.683103747161839
"141","Y16H2120110P02T01",1,0.612120355690891,0.0624530474297852,0.0470948212623455,0.00897178818780434,0.0447027419027103,0.224657245526464,0.612120355690891
"142","Y16H2120110P03T01",1,0.272837982875797,0.189435154899628,0.199335409968516,0.0259674997824356,0.0193429487062715,0.293081003767351,0.189435154899628
"143","Y16H2120112P04T01",1,0.346095223942166,0.379968968329052,3.95483124924847e-07,0.0210309002327782,0.112674316054563,0.140230195958316,0.379968968329052
"144","Y16H2120123P01T01",1,0.881775633594506,0.0136294642169975,1.9570982104961e-19,0.000112121272041904,0.103251173960135,0.00123160695631923,0.881775633594506
"145","Y16H2120123P02T01",1,0.834077807202102,0.0163592044906497,2.62301990751727e-19,5.16066756870428e-05,0.148343909916576,0.00116747171498555,0.834077807202102
"146","Y16H2120126P01T01",1,0.785764036713007,0.0283413675438072,1.78534544578049e-13,0.00014213883639887,0.169336115625539,0.016416341281069,0.785764036713007
"147","Y16H2120129P01T01",1,0.913820227490144,0.0451958123411816,9.43055783998258e-05,0.002761144211393,0.0157237088215102,0.0224048015573715,0.913820227490144
"148","Y16H2120135P01T01",1,0.999091416292556,0.000908582499086668,7.64159352552392e-53,1.20835714019219e-09,0,0,0.999091416292556
"149","Y16H2120136P01T01",1,0.829927901220652,0.0296630507192666,2.39097850213299e-12,0.00048645949863526,0.105265269053692,0.0346573195053627,0.829927901220652
"150","Y16H2120136P02T01",1,0.766500976931632,0.00742514896486689,8.39845806339614e-30,2.57204239075125e-05,0.226048153679594,0,0.766500976931632
"151","Y16H2120136P03T01",1,0.223933506071225,0.418198801575634,3.49766845159825e-06,0.0430922891502417,0.114783673078284,0.199988232456164,0.199988232456164
"152","Y16H2120202P01T01",1,0.636711354375085,0.0418778772355581,8.84575106567822e-05,0.140984517889932,0.0327237277995683,0.147614065189199,0.147614065189199
"153","Y16H2120202P04T01",1,0.0388191899542736,0.226605793997464,0.419802445467842,0.146098905181033,0.00528809368525246,0.163385571714134,0.226605793997464
"154","Y16H2120205P02T01",1,0.913425531799627,0.0128221026131918,2.44579819272413e-12,0.000485361230689122,0.0482751802761544,0.024991824077892,0.913425531799627
"155","Y16H2120209P03T01",1,0.077646209958509,0.426685276662765,1.08306557912218e-05,0.118862635748224,0.0261785334645453,0.350616513510165,0.350616513510165
"156","Y16H2120209P04T01",1,0.0584094620066192,0.43120809350796,0.00676693227161598,0.0816872901302063,0.0190223328551995,0.402905889228399,0.43120809350796
"157","Y16H2120211P01T01",1,0.696308641229513,0.0413708421052736,1.44756238749621e-07,0.0244722040295785,0.0941693543670562,0.14367881351234,0.696308641229513
"158","Y16H2120211P02T01",1,0.0193169082240448,0.213006734539945,0.618174489254667,0.00585086833145562,0.00309957193344943,0.140551427716438,0.618174489254667
"159","Y16H2120212P01T01",1,0.782887760505388,0.0427480489974486,4.695446809185e-08,0.017838225469896,0.0825612230357588,0.0739646950370403,0.782887760505388
"160","Y16H2120215P01T01",1,0.852861032257534,0.0130457744504157,7.29534300198581e-12,0.000222440677321644,0.105626899195955,0.0282438534114786,0.852861032257534
"161","Y16H2120219P01T01",1,0.806920541236757,0.0250904909041387,6.37961899347935e-07,0.0186706445626517,0.0740103078511313,0.0753073774834212,0.806920541236757
"162","Y16H2120219P04T01",1,0.0446719330854623,0.223241850463823,0.563143776907061,0.0120784964911156,0.0115705250359809,0.145293418016557,0.223241850463823
"163","Y16H2120219P05T01",1,0.000445694690405438,0.558524479142997,0.347929406304076,0.0245661587950569,0.00823169394878384,0.0603025671186806,0.558524479142997
"164","Y16H2120222P02T01",1,0.775960992320426,0.0481491461648791,0.00137959073874841,0.00967636619601363,0.0186896332092646,0.146144271370668,0.775960992320426
"165","Y16H2120230P01T01",1,0.829065881132741,0.0359730165342948,0.00447188782219213,0.0421830651659019,0.0154501060410508,0.0728560433038195,0.829065881132741
"166","Y16H2120230P02T01",1,0.763211524683234,0.0372283393292278,4.44825104052468e-06,0.0237769484426634,0.0467762448637319,0.129002494430103,0.0467762448637319
"167","Y16H2120232P02T01",1,0.0219598490461717,0.125345082986022,0.511197448728139,0.175780393529953,0.00174886536727593,0.163968360342439,0.511197448728139
"168","Y16H2120236P03T01",1,0.655562294602839,0.155340532277242,1.13104650972677e-05,0.0130556541685207,0.0703204146430849,0.105709793843216,0.0703204146430849
"169","Y16H2120236P04T01",1,0.479518029823629,0.195878039602184,0.153141202363875,0.0236436796993552,0.0269544743713242,0.120864574139633,0.479518029823629
"170","Y16H2120240P02T01",1,0.000400618178729184,0.528262268510563,0.398452500918581,0.00680686165585851,0.00366031060425219,0.0624174401320161,0.528262268510563
"171","Y16H2120401P01T01",1,0.893443159805461,0.00523013657059305,5.38380783666294e-33,4.72817889681765e-06,0.0956419266672457,0.00568004877780311,0.0956419266672457
"172","Y16H2120401P04T01",1,0.676686977165266,0.0495422090420823,6.86305849489343e-32,4.90239520538584e-06,0.236497721364113,0.0372681900333331,0.236497721364113
"173","Y16H2120406P01T01",1,0.930966242142092,0.00691255343207046,2.52013379167719e-30,2.72226955910038e-08,0.0471379396809873,0.0149832375221549,0.930966242142092
"174","Y16H2120417P01T01",1,0.856963076661166,0.00892392639218334,3.22248676568188e-26,2.62711646300466e-06,0.131958615764846,0.00215175406534132,0.856963076661166
"175","Y16H2120418P04T01",1,0.000476828768671938,0.736710383580242,0.0988489658443416,0.0339641183860618,0.0107623736163959,0.119237329804286,0.736710383580242
"176","Y16H2120420P01T01",1,0.655519028754173,0.0225677786021436,0.224985177017744,0.0382635784512923,0.013661846338263,0.0450025908363844,0.655519028754173
"177","Y16H2120424P01T01",1,0.851613958349281,0.00870688530854476,3.32369686527984e-31,1.73319881633153e-06,0.125662937545357,0.0140144855980001,0.851613958349281
"178","Y16H2120425P01T01",1,0.75716282799123,0.0260206774989979,4.06995041728992e-12,0.00127482708019161,0.215541667425511,0,0.75716282799123
