tripID,Observation,card,carp,walk,bike,ptwalk,chosen
34,1,0.004017298,0.159047881,0.780247136,0.006825223,0.049862462,0.780247136
35,1,0.015989812,0.247440099,0.708465836,0.006328783,0.02177547,0.708465836
36,1,0.001531884,0.223676119,0.673045432,0.003025132,0.098721433,0.673045432
37,1,0.0027257,0.226005721,0.678904617,0.008983075,0.083380886,0.678904617
38,1,0.041693513,0.067060017,0.751225101,0.073225266,0.066796102,0.751225101
39,1,0.000382112,0.130018411,0.700697152,0.022770184,0.14613214,0.700697152
40,1,0.001471851,0.214356839,0.685905291,0.003374083,0.094891936,0.685905291
41,1,0.768355284,0.015072133,0.207435054,0.002372225,0.006765304,0.207435054
42,1,0.768355284,0.015072133,0.207435054,0.002372225,0.006765304,0.207435054
43,1,0.04943066,0.080182401,0.738705509,0.023346163,0.108335267,0.738705509
44,1,0.00020418,0.101733854,0.788480058,0.004977157,0.10460475,0.788480058
45,1,0.306661721,0.064466772,0.53556636,0.035847535,0.057457612,0.53556636
46,1,0.04335326,0.067348813,0.751123235,0.069035279,0.069139412,0.751123235
47,1,0.04335326,0.067348813,0.751123235,0.069035279,0.069139412,0.751123235
48,1,0.04335326,0.067348813,0.751123235,0.069035279,0.069139412,0.751123235
49,1,0.04335326,0.067348813,0.751123235,0.069035279,0.069139412,0.751123235
50,1,0.676230637,0.011278942,0.232157962,0.077261353,0.003071107,0.676230637
51,1,0.001953871,0.240706355,0.64452766,0.021259432,0.091552683,0.64452766
52,1,0.002046278,0.159651977,0.758982654,0.010260248,0.069058842,0.758982654
53,1,0.001345793,0.161209682,0.78053699,0.002054197,0.054853337,0.78053699
54,1,0.002381122,0.161972724,0.783473629,0.00607001,0.046102516,0.783473629
55,1,0.002820399,0.1437763,0.635830827,0.187228296,0.030344178,0.635830827
56,1,0.012798844,0.027150118,0.526464656,0.324585967,0.109000414,0.526464656
57,1,0.012798844,0.027150118,0.526464656,0.324585967,0.109000414,0.526464656
58,1,0.382991966,0.027212546,0.559363815,0.004473288,0.025958385,0.559363815
59,1,0.011363345,0.246536558,0.686018793,0.035504609,0.020576695,0.686018793
60,1,0.00260392,0.212831885,0.696536098,0.00923898,0.078789118,0.212831885
61,1,0.001592896,0.189340262,0.745361222,0.01231914,0.051386481,0.745361222
62,1,0.532352869,0.022844371,0.411758833,0.011743077,0.02130085,0.411758833
63,1,0.172640671,0.050383351,0.694959856,0.015007668,0.067008455,0.172640671
64,1,0.012610407,0.324074742,0.580158037,0.047077579,0.036079234,0.580158037
65,1,0.452380884,0.057195387,0.426558127,0.011462453,0.052403148,0.426558127
66,1,0.007038597,0.234292709,0.717689928,0.001301783,0.039676983,0.234292709
67,1,0.017851337,0.356148371,0.577200081,0.004230766,0.044569444,0.577200081
68,1,0.001539469,0.169745703,0.709375296,0.049729117,0.069610415,0.169745703
69,1,0.047384507,0.129894102,0.663314646,0.021865761,0.137540985,0.663314646
70,1,0.047384507,0.129894102,0.663314646,0.021865761,0.137540985,0.663314646
71,1,0.0017839,0.226444298,0.667094767,0.016882258,0.087794777,0.667094767
72,1,0.0017839,0.226444298,0.667094767,0.016882258,0.087794777,0.667094767
73,1,0.002973876,0.202876184,0.72626994,0.009110278,0.058769722,0.72626994
74,1,0.124598448,0.08574389,0.735946947,0.008973305,0.04473741,0.08574389
75,1,0.007830574,0.278595915,0.62490947,0.039717929,0.048946111,0.62490947
76,1,0.007830574,0.278595915,0.62490947,0.039717929,0.048946111,0.62490947
77,1,0.000407162,0.120526474,0.756788612,0.030428303,0.091849448,0.756788612
78,1,0.063094336,0.084798513,0.720133038,0.04655647,0.085417644,0.720133038
79,1,0.001444828,0.17347669,0.762900905,0.002191358,0.059986219,0.762900905
80,1,0.001444828,0.17347669,0.762900905,0.002191358,0.059986219,0.762900905
81,1,0.000320602,0.055377434,0.612147198,0.045220587,0.286934178,0.612147198
82,1,0.175039773,0.087649327,0.627113011,0.009240036,0.100957854,0.627113011
83,1,0.000246684,0.120183763,0.759733247,0.018947039,0.100889266,0.759733247
84,1,0.000337673,0.058269619,0.577233244,0.059889818,0.304269646,0.577233244
85,1,0.004180239,0.168802129,0.767161868,0.006492269,0.053363496,0.767161868
86,1,0.003160215,0.18105891,0.732806219,0.028339659,0.054634997,0.732806219
87,1,0.000360769,0.107222283,0.786769736,0.024641806,0.081005406,0.786769736
88,1,0.000366112,0.109876166,0.784872983,0.022876857,0.082007882,0.784872983
89,1,0.000207004,0.109401043,0.784702739,0.00776937,0.097919844,0.784702739
90,1,0.000280641,0.143949456,0.646098718,0.03831349,0.171357695,0.646098718
91,1,0.008835541,0.312666935,0.587640252,0.035946881,0.054910391,0.587640252
92,1,0.008835541,0.312666935,0.587640252,0.035946881,0.054910391,0.587640252
93,1,0.019415573,0.118363687,0.700792315,0.031528951,0.129899476,0.700792315
94,1,0.000214469,0.098729015,0.792436547,0.013109453,0.095510516,0.792436547
95,1,0.014863808,0.258360368,0.700334915,0.005009269,0.02143164,0.700334915
96,1,0.081268839,0.058716903,0.651661503,0.092244916,0.116107838,0.651661503
97,1,0.000212092,0.110989997,0.780123996,0.009077451,0.099596463,0.780123996
98,1,0.018671211,0.180640124,0.673947834,0.029518888,0.097221942,0.673947834
99,1,0.000210557,0.103143506,0.793369085,0.009085337,0.094191515,0.793369085
100,1,0.001560674,0.197006319,0.73892526,0.004007173,0.058500574,0.73892526
101,1,0.00275237,0.19729782,0.739151088,0.01180014,0.048998582,0.739151088
102,1,0.001560674,0.197006319,0.73892526,0.004007173,0.058500574,0.73892526
103,1,0.000181965,0.053042566,0.612580513,0.036194907,0.298000049,0.612580513
104,1,0.073482565,0.045438848,0.430250893,0.37060794,0.080219754,0.430250893
105,1,0.020495514,0.331424411,0.569615079,0.044993615,0.03347138,0.331424411
106,1,0.007442831,0.307186133,0.615487902,0.006200692,0.063682443,0.615487902
107,1,0.000188519,0.035482438,0.519309706,0.321805189,0.123214148,0.321805189
108,1,0.005794768,0.260995834,0.667392015,0.001088724,0.064728659,0.667392015
109,1,0.005794768,0.260995834,0.667392015,0.001088724,0.064728659,0.667392015
110,1,0.081335395,0.105682428,0.737877344,0.014003498,0.061101336,0.737877344
111,1,0.000419797,0.125026946,0.751960874,0.026802248,0.095790135,0.751960874
112,1,0.198715782,0.073523941,0.614190338,0.00770866,0.105861279,0.198715782
113,1,0.002497719,0.204571857,0.707475683,0.008623657,0.076831084,0.204571857
114,1,0.001405055,0.202650674,0.701990527,0.002906664,0.09104708,0.202650674
115,1,0.001175152,0.160810231,0.750740216,0.00281638,0.084458021,0.750740216
116,1,0.712474553,0.021037208,0.252912199,0.000771343,0.012804696,0.252912199
117,1,0.022182072,0.360351673,0.554066448,0.024191125,0.039208682,0.554066448
118,1,0.019209982,0.131434553,0.611184443,0.02145801,0.216713012,0.611184443
119,1,0.082360872,0.050329998,0.736369413,0.025268956,0.105670761,0.736369413
120,1,0.001688118,0.233985508,0.65349811,0.003491168,0.107337095,0.65349811
121,1,0.000184997,0.048397955,0.723066105,0.027209304,0.201141638,0.723066105
122,1,0.271047962,0.077182133,0.582167024,0.028963106,0.040639775,0.582167024
123,1,0.310175923,0.104083754,0.550988116,0.008050706,0.026701501,0.550988116
124,1,0.070003846,0.175628835,0.579383525,0.127109059,0.047874735,0.579383525
125,1,0.03449389,0.097899409,0.635234747,0.161720792,0.070651162,0.635234747
126,1,0.000394838,0.10037722,0.780927267,0.011035893,0.107264783,0.780927267
127,1,0.000694261,0.100227499,0.777337583,0.032338724,0.089401933,0.777337583
128,1,0.000694261,0.100227499,0.777337583,0.032338724,0.089401933,0.777337583
129,1,0.000394838,0.10037722,0.780927267,0.011035893,0.107264783,0.780927267
130,1,0.000187058,0.04998592,0.720678276,0.026104072,0.203044675,0.720678276
131,1,0.002940737,0.211680168,0.720472982,0.012091495,0.052814618,0.720472982
132,1,0.5387938,0.047135782,0.382496865,0.003327638,0.028245915,0.382496865
133,1,0.001959754,0.155951371,0.548012971,0.223800516,0.070275388,0.548012971
134,1,0.001959754,0.155951371,0.548012971,0.223800516,0.070275388,0.548012971
135,1,0.008537554,0.299468591,0.593483458,0.044850546,0.053659851,0.593483458
136,1,0.008537554,0.299468591,0.593483458,0.044850546,0.053659851,0.593483458
137,1,0.000420068,0.140677027,0.675802192,0.021073222,0.162027491,0.675802192
138,1,0.000420068,0.140677027,0.675802192,0.021073222,0.162027491,0.675802192
139,1,0.246757049,0.032549284,0.628400915,0.05796486,0.034327892,0.05796486
140,1,0.003163465,0.219343065,0.652129839,0.055628332,0.0697353,0.652129839
141,1,0.001840159,0.224682148,0.668700735,0.019376594,0.085400365,0.668700735
142,1,0.003019031,0.189312719,0.707756834,0.059854185,0.040057231,0.707756834
143,1,0.010318518,0.244946029,0.668296814,0.043917304,0.032521336,0.244946029
144,1,0.016517208,0.222657468,0.616450906,0.119256238,0.025118179,0.222657468
145,1,0.000417609,0.115032098,0.766267101,0.01527889,0.103004302,0.766267101
146,1,0.000417609,0.115032098,0.766267101,0.01527889,0.103004302,0.766267101
147,1,0.000228422,0.112443268,0.775556011,0.007712181,0.104060118,0.775556011
148,1,0.286411975,0.084893185,0.565246032,0.007458694,0.055990114,0.565246032
149,1,0.000295902,0.172886694,0.578421121,0.008839754,0.239556529,0.578421121
150,1,0.000534404,0.177309053,0.590727295,0.0265766,0.204852647,0.590727295
151,1,0.002277809,0.24245699,0.55151712,0.1217013,0.082046781,0.55151712
152,1,0.412375982,0.09243539,0.437683879,0.025165219,0.032339531,0.412375982
153,1,0.436539117,0.036889819,0.497202652,0.003680315,0.025688098,0.497202652
154,1,0.00023928,0.142326862,0.660142841,0.005588514,0.191702504,0.660142841
155,1,0.003229644,0.187837155,0.725904047,0.036223551,0.046805603,0.036223551
156,1,0.001681999,0.241491735,0.645774622,0.003303944,0.1077477,0.645774622
157,1,0.015254669,0.209003508,0.6204792,0.132120804,0.023141819,0.132120804
158,1,0.000332193,0.045728764,0.679807235,0.125450976,0.148680831,0.679807235
159,1,0.398515029,0.039866198,0.472885909,0.042315185,0.04641768,0.398515029
160,1,0.007744612,0.290842572,0.630781228,0.017306384,0.053325204,0.630781228
161,1,0.091999483,0.411742348,0.47586839,0.002729396,0.017660382,0.47586839
162,1,0.001707297,0.243787359,0.640652791,0.003046103,0.11080645,0.640652791
163,1,0.021505437,0.337094831,0.562294582,0.044101186,0.035003965,0.562294582
164,1,0.002310005,0.176203011,0.733716226,0.009609763,0.078160995,0.176203011
165,1,0.014532026,0.238111707,0.704661307,0.008462262,0.034232698,0.704661307
166,1,0.00439849,0.170651829,0.763607134,0.006668405,0.054674142,0.170651829
167,1,0.003188446,0.259845054,0.627712309,0.009588217,0.099665975,0.627712309
168,1,0.001787588,0.256540168,0.620742987,0.003220866,0.117708391,0.620742987
169,1,0.018057913,0.289107567,0.630554142,0.025119716,0.037160661,0.630554142
170,1,0.00156312,0.198518723,0.737836804,0.00318161,0.058899743,0.737836804
171,1,0.011139463,0.361174518,0.575414785,0.002497797,0.049773437,0.575414785
172,1,0.312777638,0.137188174,0.506461475,0.006015019,0.037557694,0.506461475
173,1,0.473575664,0.022493548,0.464948128,0.007543687,0.031438973,0.473575664
174,1,0.007767933,0.253270565,0.694240764,0.001262294,0.043458445,0.694240764
175,1,0.000241218,0.118011743,0.759571082,0.010816657,0.1113593,0.759571082
176,1,0.000669095,0.110916012,0.768123573,0.014385248,0.105906073,0.768123573
177,1,0.108406738,0.10806905,0.662458785,0.038994159,0.082071269,0.662458785
178,1,0.108406738,0.10806905,0.662458785,0.038994159,0.082071269,0.662458785
179,1,0.004280109,0.171394615,0.764520674,0.005010657,0.054793944,0.764520674
180,1,0.322755203,0.115264627,0.527666017,0.0096443,0.024669853,0.527666017
181,1,0.000312728,0.046063385,0.699910848,0.012635828,0.241077211,0.699910848
182,1,0.000312719,0.046062053,0.699890618,0.012635463,0.241099146,0.699890618
183,1,0.00509978,0.183239979,0.737145175,0.019278975,0.055236091,0.737145175
184,1,0.146615343,0.094100385,0.688330362,0.031383572,0.039570337,0.688330362
185,1,0.005676553,0.168466127,0.590347021,0.19632467,0.039185629,0.590347021
186,1,0.005676553,0.168466127,0.590347021,0.19632467,0.039185629,0.590347021
187,1,0.010404795,0.341519804,0.595093499,0.001093894,0.051888007,0.595093499
188,1,0.010404795,0.341519804,0.595093499,0.001093894,0.051888007,0.595093499
189,1,0.000291117,0.126731391,0.555426254,0.188003431,0.129547807,0.188003431
190,1,0.000252402,0.120308249,0.758675541,0.018026225,0.102737583,0.758675541
191,1,0.249625512,0.024504039,0.578589978,0.066019128,0.081261343,0.578589978
192,1,0.000239666,0.124273407,0.752900084,0.007443859,0.115142984,0.752900084
193,1,0.006006244,0.281061517,0.642573189,0.000846634,0.069512417,0.642573189
194,1,0.002548701,0.178857593,0.748534005,0.002067659,0.067992042,0.748534005
195,1,0.004504352,0.179501598,0.75263123,0.006120205,0.057242614,0.75263123
196,1,0.002092705,0.240359408,0.632908528,0.036668665,0.087970694,0.632908528
197,1,0.000321635,0.046836523,0.691950568,0.014241029,0.246650244,0.691950568
198,1,0.000574305,0.04749099,0.700438681,0.04243779,0.209058233,0.700438681
199,1,0.000407687,0.114793124,0.764960527,0.029657633,0.090181028,0.764960527
200,1,0.000231201,0.114638501,0.767034391,0.010101735,0.107994172,0.767034391
201,1,0.000231201,0.114638501,0.767034391,0.010101735,0.107994172,0.767034391
202,1,0.057122306,0.033337755,0.576569048,0.229897877,0.103073015,0.057122306
203,1,0.026459788,0.255091373,0.687910902,0.002570924,0.027967013,0.255091373
204,1,0.000448651,0.148249159,0.65576329,0.022733071,0.172805829,0.65576329
205,1,0.000448651,0.148249159,0.65576329,0.022733071,0.172805829,0.65576329
206,1,0.020350037,0.052836428,0.441504514,0.426584649,0.058724373,0.441504514
207,1,0.017206907,0.078672597,0.607951604,0.199536683,0.096632208,0.607951604
208,1,0.012421143,0.312767143,0.60573468,0.003087074,0.065989961,0.60573468
209,1,0.000467673,0.140201531,0.650097176,0.052034897,0.157198722,0.650097176
210,1,0.298054111,0.051127634,0.54918718,0.036860022,0.064771053,0.298054111
211,1,0.001689289,0.239553169,0.647860141,0.003115344,0.107782057,0.239553169
212,1,0.001689289,0.239553169,0.647860141,0.003115344,0.107782057,0.239553169
213,1,0.014752872,0.25185762,0.689346922,0.00823073,0.035811857,0.689346922
214,1,0.004368648,0.173473225,0.761423928,0.004578319,0.056155881,0.761423928
215,1,0.063323975,0.434606555,0.479414103,0.002555294,0.020100072,0.479414103
216,1,0.002811486,0.202485073,0.734240158,0.010341374,0.05012191,0.734240158
217,1,0.020468756,0.373250576,0.549277461,0.012465336,0.044537871,0.373250576
218,1,0.011627963,0.302832327,0.620325639,0.002709321,0.06250475,0.620325639
219,1,0.023505452,0.333394817,0.50758402,0.102612776,0.032902935,0.50758402
220,1,0.086605006,0.103701103,0.666332921,0.019717414,0.123643556,0.666332921
221,1,0.086605006,0.103701103,0.666332921,0.019717414,0.123643556,0.666332921
222,1,0.011338323,0.298861645,0.626083526,0.002507236,0.061209269,0.626083526
223,1,0.237212431,0.172251544,0.448371025,0.006410241,0.135754759,0.448371025
224,1,0.008467893,0.317187545,0.601882536,0.012839737,0.059622289,0.317187545
225,1,0.014519314,0.308840634,0.590567934,0.037087758,0.04898436,0.308840634
226,1,0.095947833,0.03959487,0.684711369,0.016891753,0.162854174,0.684711369
227,1,0.005405365,0.218029822,0.697508169,0.008315304,0.07074134,0.218029822
228,1,0.005405365,0.218029822,0.697508169,0.008315304,0.07074134,0.218029822
229,1,0.000461966,0.154132218,0.650423581,0.018614235,0.176368,0.650423581
230,1,0.000461966,0.154132218,0.650423581,0.018614235,0.176368,0.650423581
231,1,0.000255829,0.15030909,0.636966481,0.00619226,0.20627634,0.636966481
232,1,0.494047594,0.052249393,0.355451055,0.050086968,0.048164991,0.355451055
233,1,0.002033751,0.239417262,0.643709618,0.019326074,0.095513294,0.239417262
234,1,0.002033751,0.239417262,0.643709618,0.019326074,0.095513294,0.239417262
235,1,0.000294448,0.114878812,0.725404366,0.060964035,0.098458339,0.725404366
236,1,0.000294448,0.114878812,0.725404366,0.060964035,0.098458339,0.725404366
237,1,0.284339998,0.048283296,0.604009581,0.025399169,0.037967955,0.284339998
238,1,0.2989832,0.025298516,0.614215509,0.020448745,0.04105403,0.614215509
239,1,0.000223806,0.11309833,0.771379705,0.009878213,0.105419945,0.771379705
240,1,0.000394665,0.113255873,0.769313678,0.029002136,0.088033649,0.769313678
241,1,0.000223806,0.11309833,0.771379705,0.009878213,0.105419945,0.771379705
242,1,0.000258895,0.136223022,0.664210705,0.018224836,0.181082543,0.664210705
243,1,0.000365962,0.086533964,0.35052049,0.486369749,0.076209835,0.35052049
244,1,0.000365962,0.086533964,0.35052049,0.486369749,0.076209835,0.35052049
245,1,0.220456268,0.041504248,0.655760917,0.033246984,0.049031583,0.041504248
246,1,0.000441907,0.127130225,0.718480575,0.00624207,0.147705222,0.718480575
247,1,0.000490569,0.123577554,0.661377251,0.130942881,0.083611744,0.661377251
248,1,0.000283138,0.143725442,0.714015958,0.008533386,0.133442075,0.714015958
249,1,0.000283138,0.143725442,0.714015958,0.008533386,0.133442075,0.714015958
250,1,0.057465866,0.35337906,0.564667346,0.006557104,0.017930625,0.564667346
251,1,0.014979249,0.389190125,0.512117999,0.039932425,0.043780202,0.512117999
252,1,0.000448335,0.128286169,0.714894572,0.005366299,0.151004626,0.714894572
253,1,0.023334573,0.330396764,0.492809805,0.122155476,0.031303381,0.330396764
254,1,0.014601156,0.3640622,0.535606194,0.045098579,0.040631872,0.3640622
255,1,0.046690692,0.085915563,0.69695505,0.051156206,0.119282489,0.69695505
256,1,0.017776356,0.076926181,0.554483989,0.252581067,0.098232409,0.252581067
257,1,0.003153295,0.247465688,0.645256489,0.010199519,0.093925009,0.645256489
258,1,0.001662177,0.206527424,0.724963966,0.003694049,0.063152384,0.724963966
259,1,0.002486464,0.189799449,0.713546218,0.008787225,0.085380643,0.713546218
260,1,0.007233367,0.121447637,0.767689082,0.003097927,0.100531987,0.767689082
261,1,0.324396687,0.031592964,0.586455636,0.020453554,0.037101159,0.586455636
262,1,0.230485347,0.074007042,0.615072809,0.012514345,0.067920458,0.012514345
263,1,0.230485347,0.074007042,0.615072809,0.012514345,0.067920458,0.012514345
264,1,0.000238579,0.121859872,0.756425392,0.008255845,0.113220312,0.756425392
265,1,0.000238579,0.121859872,0.756425392,0.008255845,0.113220312,0.756425392
266,1,0.804725967,0.018123872,0.164569712,0.000557116,0.012023333,0.804725967
267,1,0.001270615,0.149799056,0.764737775,0.00802377,0.076168785,0.764737775
268,1,0.004892114,0.192785427,0.73439068,0.00707082,0.060860958,0.192785427
269,1,0.000746277,0.119386566,0.749174788,0.011646743,0.119045627,0.749174788
270,1,0.000746277,0.119386566,0.749174788,0.011646743,0.119045627,0.749174788
271,1,0.001873771,0.191604523,0.734485538,0.013519429,0.058516739,0.734485538
272,1,0.001845622,0.188726053,0.738633231,0.013157452,0.057637643,0.738633231
273,1,0.000388339,0.111533925,0.750834836,0.005823235,0.131419665,0.750834836
274,1,0.002006441,0.222201756,0.648163159,0.044927099,0.082701546,0.648163159
275,1,0.000803855,0.114310409,0.712520007,0.080152309,0.092213419,0.712520007
276,1,0.00047193,0.118178446,0.738906511,0.028235282,0.114207831,0.738906511
277,1,0.006503805,0.301716334,0.616087535,0.000847745,0.074844582,0.616087535
278,1,0.015402999,0.017932901,0.316849644,0.578164012,0.071650444,0.316849644
279,1,0.000465021,0.136648406,0.72495339,0.031058933,0.10687425,0.72495339
280,1,0.000263124,0.136158459,0.72531949,0.010555759,0.127703168,0.72531949
281,1,0.000465021,0.136648406,0.72495339,0.031058933,0.10687425,0.72495339
282,1,0.000439495,0.107472637,0.666712359,0.152325527,0.073049981,0.152325527
283,1,0.010298854,0.353754142,0.581279275,0.001073597,0.053594131,0.581279275
284,1,0.018014093,0.351376395,0.582474843,0.003167014,0.044967655,0.582474843
285,1,0.018014093,0.351376395,0.582474843,0.003167014,0.044967655,0.351376395
286,1,0.262934033,0.096360721,0.550852518,0.01017422,0.079678507,0.262934033
287,1,0.000431831,0.121828213,0.730220894,0.006577038,0.140942023,0.730220894
288,1,0.001825551,0.244745974,0.638108716,0.003396388,0.111923372,0.638108716
289,1,0.003251329,0.247531297,0.644469548,0.010098139,0.094649687,0.644469548
290,1,0.020017791,0.377881952,0.548885673,0.004357697,0.048856887,0.548885673
291,1,0.005907277,0.192624942,0.706893096,0.040150479,0.054424206,0.706893096
292,1,0.113646689,0.040853392,0.509868068,0.272612194,0.063019657,0.509868068
293,1,0.113646689,0.040853392,0.509868068,0.272612194,0.063019657,0.509868068
294,1,0.002592803,0.18106557,0.742355606,0.002072062,0.071913959,0.742355606
295,1,0.544589384,0.101508098,0.293186346,0.027693404,0.033022767,0.544589384
296,1,0.003252689,0.19668851,0.724501178,0.01118855,0.064369073,0.724501178
297,1,0.005636863,0.193562618,0.71509323,0.032509756,0.053197534,0.71509323
298,1,0.003252689,0.19668851,0.724501178,0.01118855,0.064369073,0.724501178
299,1,0.013283061,0.389939945,0.535384,0.008954097,0.052438896,0.535384
300,1,0.00488017,0.172743279,0.752251114,0.017183807,0.052941631,0.752251114
301,1,0.002786331,0.173680637,0.75428182,0.005852937,0.063398275,0.75428182
302,1,0.002544568,0.163780424,0.723261698,0.047809111,0.062604198,0.047809111
303,1,0.28982157,0.05060736,0.562322573,0.03345789,0.063790608,0.28982157
304,1,0.002873168,0.235520602,0.66426632,0.008336065,0.089003845,0.235520602
305,1,0.002873168,0.235520602,0.66426632,0.008336065,0.089003845,0.235520602
306,1,0.002873168,0.235520602,0.66426632,0.008336065,0.089003845,0.235520602
307,1,0.003022535,0.190140806,0.679350364,0.052544361,0.074941934,0.679350364
308,1,0.003022535,0.190140806,0.679350364,0.052544361,0.074941934,0.679350364
309,1,0.002162873,0.177762504,0.618621379,0.111948932,0.089504313,0.177762504
310,1,0.000485479,0.141529722,0.723089875,0.027128183,0.10776674,0.723089875
311,1,0.2408286,0.173680375,0.441000108,0.005339345,0.139151572,0.441000108
312,1,0.000243087,0.139720712,0.651401859,0.006529594,0.202104747,0.651401859
313,1,0.000438377,0.143085235,0.664297509,0.019602712,0.172576167,0.664297509
314,1,0.264436054,0.091461748,0.549429586,0.012566426,0.082106186,0.549429586
315,1,0.272539066,0.047649365,0.623863399,0.00800181,0.04794636,0.623863399
316,1,0.313391877,0.081353835,0.429658604,0.089788694,0.08580699,0.429658604
317,1,0.313626366,0.081414706,0.429980088,0.089855876,0.085122963,0.429980088
318,1,0.001261077,0.163721605,0.741691548,0.003137204,0.090188566,0.741691548
319,1,0.003904875,0.307937648,0.554226133,0.012828164,0.12110318,0.307937648
320,1,0.005935755,0.233260679,0.675083236,0.008859893,0.076860437,0.675083236
321,1,0.000222292,0.021942997,0.320806691,0.58636799,0.070660031,0.58636799
322,1,0.542657912,0.020291287,0.409073921,0.015691253,0.012285627,0.409073921
323,1,0.00046355,0.116743801,0.660291924,0.147469658,0.075031067,0.660291924
324,1,0.000286076,0.126873573,0.720416519,0.054655518,0.097768314,0.720416519
325,1,0.079933654,0.243667305,0.559400586,0.068383621,0.048614834,0.559400586
326,1,0.00452384,0.172647345,0.761884827,0.005556998,0.055386989,0.761884827
327,1,0.002560386,0.172072143,0.757705009,0.001877305,0.065785157,0.757705009
328,1,0.172655858,0.1084906,0.64377541,0.027699074,0.047379057,0.64377541
329,1,0.603454484,0.01748481,0.318600354,0.042923594,0.017536758,0.603454484
330,1,0.001701218,0.202734569,0.729203669,0.003831523,0.062529021,0.202734569
331,1,0.213543443,0.049281485,0.672956917,0.017297739,0.046920416,0.672956917
332,1,0.16363036,0.098625325,0.665809955,0.020534914,0.051399446,0.665809955
333,1,0.16363036,0.098625325,0.665809955,0.020534914,0.051399446,0.665809955
334,1,0.006982979,0.320555686,0.591035788,0.001060799,0.080364749,0.320555686
335,1,0.112586217,0.039983654,0.553046408,0.231198014,0.063185707,0.553046408
336,1,0.112593037,0.039986076,0.553079908,0.231212019,0.06312896,0.553079908
337,1,0.063873103,0.377161077,0.530807011,0.00275098,0.025407829,0.530807011
338,1,0.011119029,0.3739464,0.556662427,0.001260011,0.057012134,0.3739464
339,1,0.001776169,0.224360594,0.662392145,0.003653115,0.107817976,0.662392145
340,1,0.249655623,0.129456812,0.549334564,0.015564401,0.055988599,0.549334564
341,1,0.249655623,0.129456812,0.549334564,0.015564401,0.055988599,0.549334564
342,1,0.17036938,0.107482301,0.641887247,0.03555846,0.044702612,0.641887247
343,1,0.016570195,0.263635622,0.665881053,0.018862109,0.035051021,0.665881053
344,1,0.560569552,0.037090669,0.359461986,0.007242892,0.035634901,0.359461986
345,1,0.380563043,0.114500538,0.43262612,0.006709695,0.065600604,0.43262612
346,1,0.01238497,0.400289482,0.525001193,0.00129242,0.061031935,0.525001193
347,1,0.022578996,0.398584312,0.523833093,0.007012037,0.047991562,0.523833093
348,1,0.119444404,0.042490387,0.423041621,0.286422359,0.12860123,0.423041621
