tripID,Observation,card,carp,walk,bike,ptwalk,chosen
198,1,0.00057439,0.047459519,0.700351724,0.042644017,0.20897035,0.700351724
199,1,0.000407528,0.114771741,0.764856505,0.029805474,0.090158752,0.764856505
200,1,0.000231153,0.114629722,0.767000929,0.010166339,0.107971856,0.767000929
201,1,0.000231153,0.114629722,0.767000929,0.010166339,0.107971856,0.767000929
202,1,0.057057612,0.033324324,0.576456695,0.230184466,0.102976903,0.057057612
203,1,0.026473862,0.255076468,0.687906181,0.002571934,0.027971555,0.255076468
204,1,0.000449527,0.148181279,0.655775227,0.022807888,0.172786079,0.655775227
205,1,0.000449527,0.148181279,0.655775227,0.022807888,0.172786079,0.655775227
206,1,0.020339142,0.052795421,0.441403721,0.426791171,0.058670545,0.441403721
207,1,0.017198065,0.078607373,0.607777957,0.199883536,0.096533069,0.607777957
208,1,0.012432356,0.312722357,0.605731349,0.003089448,0.06602449,0.605731349
209,1,0.00046835,0.140145976,0.650152752,0.052078183,0.157154739,0.650152752
210,1,0.298275517,0.050966407,0.549242472,0.036732938,0.064782665,0.298275517
211,1,0.001692302,0.239488105,0.647908821,0.003124464,0.107786308,0.239488105
212,1,0.001692302,0.239488105,0.647908821,0.003124464,0.107786308,0.239488105
213,1,0.01476336,0.251773089,0.689394965,0.008256144,0.035812442,0.689394965
214,1,0.004372247,0.173438679,0.761449445,0.004584783,0.056154846,0.761449445
215,1,0.063326603,0.434601011,0.479412207,0.002562381,0.020097799,0.479412207
216,1,0.002809986,0.202497307,0.734219804,0.010349306,0.050123597,0.734219804
217,1,0.020487294,0.373214157,0.549291927,0.012463892,0.04454273,0.373214157
218,1,0.011638379,0.302778548,0.620334884,0.002712535,0.062535654,0.620334884
219,1,0.023485183,0.333328063,0.507500993,0.102806596,0.032879165,0.507500993
220,1,0.086548158,0.103749169,0.66631821,0.019797191,0.123587272,0.66631821
221,1,0.086548158,0.103749169,0.66631821,0.019797191,0.123587272,0.66631821
222,1,0.011348444,0.298804696,0.626098071,0.002509929,0.06123886,0.626098071
223,1,0.237151327,0.172324148,0.448368864,0.006434583,0.135721079,0.448368864
224,1,0.008463879,0.317188808,0.601886669,0.01284295,0.059617693,0.317188808
225,1,0.014511912,0.308853797,0.590598789,0.03705015,0.048985354,0.308853797
226,1,0.095896811,0.039604257,0.684748988,0.016945816,0.162804127,0.684748988
227,1,0.005410822,0.218024074,0.697498956,0.008313826,0.070752323,0.218024074
228,1,0.005410822,0.218024074,0.697498956,0.008313826,0.070752323,0.218024074
229,1,0.000462873,0.154062114,0.650446813,0.018679234,0.176348966,0.650446813
230,1,0.000462873,0.154062114,0.650446813,0.018679234,0.176348966,0.650446813
231,1,0.000256367,0.150250489,0.637018124,0.006222311,0.20625271,0.637018124
232,1,0.493889752,0.052306473,0.355557759,0.050085953,0.048160063,0.355557759
233,1,0.002035163,0.239361191,0.643726042,0.0194,0.095477604,0.239361191
234,1,0.002035163,0.239361191,0.643726042,0.0194,0.095477604,0.239361191
235,1,0.000294527,0.114833616,0.725339702,0.061133061,0.098399094,0.725339702
236,1,0.000294527,0.114833616,0.725339702,0.061133061,0.098399094,0.725339702
237,1,0.284467256,0.048231901,0.60409906,0.025220799,0.037980985,0.284467256
238,1,0.299103822,0.025234299,0.614234154,0.020369896,0.041057829,0.614234154
239,1,0.000223773,0.113094416,0.77137355,0.009905362,0.105402899,0.77137355
240,1,0.000394562,0.113247737,0.769292266,0.029043192,0.088022243,0.769292266
241,1,0.000223773,0.113094416,0.77137355,0.009905362,0.105402899,0.77137355
242,1,0.000259286,0.136167427,0.664238074,0.018318145,0.181017069,0.664238074
243,1,0.000365368,0.08637723,0.349977305,0.487249712,0.076030385,0.349977305
244,1,0.000365368,0.08637723,0.349977305,0.487249712,0.076030385,0.349977305
245,1,0.220493702,0.041439601,0.655800349,0.03323838,0.049027967,0.041439601
246,1,0.000442525,0.127113595,0.718492265,0.006255048,0.147696566,0.718492265
247,1,0.000489904,0.123566599,0.661283336,0.131097614,0.083562547,0.661283336
248,1,0.000283121,0.14373288,0.714041813,0.008510043,0.133432142,0.714041813
249,1,0.000283121,0.14373288,0.714041813,0.008510043,0.133432142,0.714041813
250,1,0.057439509,0.353367105,0.564688281,0.006579009,0.017926096,0.564688281
251,1,0.014969328,0.389148609,0.512074466,0.040056791,0.043750806,0.512074466
252,1,0.000448953,0.128267491,0.714911918,0.005378433,0.150993205,0.714911918
253,1,0.023324554,0.330474211,0.492933788,0.121972911,0.031294537,0.330474211
254,1,0.014593155,0.364077203,0.535637671,0.04508152,0.04061045,0.364077203
255,1,0.046696502,0.085908722,0.697015873,0.05111551,0.119263393,0.697015873
256,1,0.017747677,0.076781292,0.553706644,0.253737704,0.098026684,0.253737704
257,1,0.003158705,0.24740541,0.645325279,0.010172456,0.09393815,0.645325279
258,1,0.00166144,0.206546464,0.724939674,0.00370049,0.063151932,0.724939674
259,1,0.00249044,0.18971695,0.71358063,0.008823196,0.085388785,0.71358063
260,1,0.007236323,0.121370528,0.767743223,0.003121106,0.100528819,0.767743223
261,1,0.32443941,0.031574568,0.586489233,0.020397584,0.037099205,0.586489233
262,1,0.230521658,0.073951705,0.615105961,0.012498053,0.067922623,0.012498053
263,1,0.230521658,0.073951705,0.615105961,0.012498053,0.067922623,0.012498053
264,1,0.000238544,0.121854554,0.756426595,0.008279179,0.113201128,0.756426595
265,1,0.000238544,0.121854554,0.756426595,0.008279179,0.113201128,0.756426595
266,1,0.804803925,0.01811287,0.164504659,0.000556573,0.012021973,0.804803925
267,1,0.001271985,0.149733785,0.764777329,0.008064123,0.076152778,0.764777329
268,1,0.004896663,0.192768665,0.734387797,0.00708003,0.060866846,0.192768665
269,1,0.000747146,0.11935402,0.749198778,0.011670402,0.119029654,0.749198778
270,1,0.000747146,0.11935402,0.749198778,0.011670402,0.119029654,0.749198778
271,1,0.001874921,0.19157289,0.734498518,0.013544055,0.058509617,0.734498518
272,1,0.001846736,0.188693031,0.738647371,0.013182803,0.057630059,0.738647371
273,1,0.000388858,0.111512346,0.750855844,0.0058395,0.131403451,0.750855844
274,1,0.002006552,0.222127065,0.648103841,0.045118695,0.082643848,0.648103841
275,1,0.000803933,0.114279455,0.712462166,0.080293078,0.092161368,0.712462166
276,1,0.000472054,0.118157249,0.738900842,0.028324034,0.114145821,0.738900842
277,1,0.006510215,0.301664538,0.61609936,0.000849698,0.074876189,0.61609936
278,1,0.015387133,0.01792579,0.316815997,0.578269644,0.071601436,0.316815997
279,1,0.000465003,0.136666346,0.725038314,0.030948117,0.106882219,0.725038314
280,1,0.000263116,0.136167235,0.725343357,0.010530998,0.127695294,0.725343357
281,1,0.000465003,0.136666346,0.725038314,0.030948117,0.106882219,0.725038314
282,1,0.000438851,0.107453982,0.666560449,0.152546147,0.07300057,0.152546147
283,1,0.010313563,0.353686245,0.581319985,0.001077281,0.053602926,0.581319985
284,1,0.018037837,0.351296509,0.582514642,0.003173716,0.044977296,0.582514642
285,1,0.018037837,0.351296509,0.582514642,0.003173716,0.044977296,0.351296509
286,1,0.263042834,0.096228427,0.550879911,0.010178814,0.079670013,0.263042834
287,1,0.000432419,0.121809565,0.730241195,0.006586321,0.1409305,0.730241195
288,1,0.001828719,0.244679045,0.638156574,0.003408791,0.11192687,0.638156574
289,1,0.003256615,0.247454886,0.644510402,0.01012163,0.094656467,0.644510402
290,1,0.020044714,0.377816236,0.548905202,0.004364041,0.048869808,0.548905202
291,1,0.005906517,0.192621655,0.706890602,0.040173347,0.05440788,0.706890602
292,1,0.113682244,0.040862763,0.510170281,0.272259983,0.063024729,0.510170281
293,1,0.113682244,0.040862763,0.510170281,0.272259983,0.063024729,0.510170281
294,1,0.002595275,0.181039673,0.742378212,0.002075822,0.071911017,0.742378212
295,1,0.544787633,0.101503105,0.293111873,0.027571247,0.033026142,0.544787633
296,1,0.003252577,0.196680782,0.724509167,0.011212856,0.064344617,0.724509167
297,1,0.005636126,0.193550776,0.71509591,0.032537488,0.0531797,0.71509591
298,1,0.003252577,0.196680782,0.724509167,0.011212856,0.064344617,0.724509167
299,1,0.013289222,0.389919018,0.53538297,0.008978325,0.052430465,0.53538297
300,1,0.004881863,0.172726833,0.752251083,0.01720646,0.05293376,0.752251083
301,1,0.002787584,0.173668969,0.754288903,0.005868391,0.063386153,0.754288903
302,1,0.00254551,0.163690366,0.723204723,0.047984437,0.062574964,0.047984437
303,1,0.290018871,0.050443915,0.56235753,0.033382173,0.063797511,0.290018871
304,1,0.002877938,0.235441813,0.664312011,0.008359718,0.08900852,0.235441813
305,1,0.002877938,0.235441813,0.664312011,0.008359718,0.08900852,0.235441813
306,1,0.002877938,0.235441813,0.664312011,0.008359718,0.08900852,0.235441813
307,1,0.003023871,0.190053483,0.679303417,0.052705953,0.074913276,0.679303417
308,1,0.003023871,0.190053483,0.679303417,0.052705953,0.074913276,0.679303417
309,1,0.002162237,0.17774085,0.6186407,0.111966895,0.089489318,0.17774085
310,1,0.00048541,0.141534205,0.723139005,0.027077002,0.107764378,0.723139005
311,1,0.240758749,0.173748912,0.441009076,0.00537078,0.139112483,0.441009076
312,1,0.000243589,0.139663799,0.651458491,0.006557883,0.202076238,0.651458491
313,1,0.000439224,0.143018234,0.664327826,0.01966105,0.172553667,0.664327826
314,1,0.264574094,0.091350362,0.549494453,0.01247326,0.082107832,0.549494453
315,1,0.272581161,0.047618409,0.623877192,0.007980925,0.047942313,0.623877192
316,1,0.313965896,0.081268595,0.430233143,0.088626294,0.085906072,0.430233143
317,1,0.314201053,0.081329465,0.430555383,0.088692674,0.085221425,0.430555383
318,1,0.001263117,0.163645905,0.741743037,0.003160651,0.090187291,0.741743037
319,1,0.003911913,0.307888008,0.554226378,0.012844161,0.12112954,0.307888008
320,1,0.005941841,0.233263133,0.675058701,0.00886144,0.076874886,0.675058701
321,1,0.000221471,0.021876171,0.319993087,0.587484103,0.070425168,0.587484103
322,1,0.54273188,0.020283632,0.409061963,0.015635711,0.012286814,0.409061963
323,1,0.000462931,0.116735842,0.66023086,0.147581374,0.074988993,0.66023086
324,1,0.000285725,0.126869552,0.720364576,0.054769745,0.097710402,0.720364576
325,1,0.079791995,0.243642038,0.559234016,0.068757926,0.048574024,0.559234016
326,1,0.00452763,0.172620927,0.761882839,0.005580177,0.055388426,0.761882839
327,1,0.002562814,0.172051988,0.757713236,0.001887632,0.06578433,0.757713236
328,1,0.1727148,0.108457381,0.643820837,0.027620153,0.04738683,0.643820837
329,1,0.603643547,0.017473758,0.318648228,0.042698201,0.017536265,0.603643547
330,1,0.001700394,0.202751825,0.729180297,0.003839651,0.062527833,0.202751825
331,1,0.213660962,0.049149378,0.673021369,0.017242201,0.046926091,0.673021369
332,1,0.163586609,0.09865864,0.665856152,0.02051799,0.051380608,0.665856152
333,1,0.163586609,0.09865864,0.665856152,0.02051799,0.051380608,0.665856152
334,1,0.00699018,0.320518005,0.591028687,0.00106027,0.080402858,0.320518005
335,1,0.112599177,0.039985314,0.553311742,0.230925446,0.063178322,0.553311742
336,1,0.112605996,0.039987735,0.55334525,0.23093943,0.063121589,0.55334525
337,1,0.063878467,0.377155828,0.530795473,0.002751366,0.025418866,0.530795473
338,1,0.011134935,0.373881933,0.556697672,0.001262986,0.057022474,0.373881933
339,1,0.001779174,0.224300238,0.662432235,0.00366774,0.107820613,0.662432235
340,1,0.249361397,0.129716402,0.549318785,0.015625293,0.055978123,0.549318785
341,1,0.249361397,0.129716402,0.549318785,0.015625293,0.055978123,0.549318785
342,1,0.17039743,0.107430057,0.6417852,0.035685045,0.044702269,0.6417852
343,1,0.016573639,0.263558047,0.665906952,0.018916695,0.035044668,0.665906952
344,1,0.5606368,0.037065707,0.359427516,0.007222836,0.035647141,0.359427516
345,1,0.380566247,0.114519425,0.432595897,0.006697527,0.065620903,0.432595897
346,1,0.012402956,0.400242101,0.525013652,0.001295147,0.061046145,0.525013652
347,1,0.022598149,0.398533083,0.523860048,0.007013588,0.047995132,0.523860048
348,1,0.11942897,0.04250008,0.423171967,0.286309422,0.128589561,0.423171967
